TargetName	location
CCDC88A	chr2:55419268-55419317
SAMD3	chr6:130184455-130184504
TBX6	chr16:30091105-30091139
POLD4	chr11:67351946-67351987
C14orf93	chr14:22989829-22990098
SYT15	chr10:46582105-46582139,chr10:47759684-47759718
CYP27B1	chr12:57762501-57762550
DGKA	chr12:55942222-55942256
PSMC3IP	chr17:42573482-42573520
DGKG	chr3:186148596-186148645
ATF6	chr1:161778255-161778304
NUDT2	chr9:34343197-34343246
CBY1	chr22:38673550-38673598
KRT5	chr12:52515798-52515832
HSBP1L1	chr18:79966652-79968106
FLT3LG	chr19:49476480-49476514
STARD10	chr11:72759315-72759349
ZNF836	chr19:52156080-52156129
HFM1	chr1:91375663-91375699
ERCC4	chr16:13935674-13935723
GPAT4	chr8:41609766-41609815
TM9SF4	chr20:32165367-32165416
TEX15	chr8:30858770-30858819
ARID4A	chr14:58373007-58373056
PREP	chr6:105333364-105333413
KLRG2	chr7:139480158-139480199
SKOR1	chr15:67830219-67830264
CLEC1B	chr12:9995186-9995235
TOR1A	chr9:129818767-129818812
DBF4	chr7:87907798-87907847
ZBED8	chr5:160395103-160395146
TRIM15	chr6:30168511-30170521,chr6:30168525-30170521
EOMES	chr3:27717376-27717410
SLC22A2	chr6:160224791-160241509
RPL35	chr9:124860192-124860241
NFYB	chr12:104126127-104126161
STX5	chr11:62825101-62825312
GPR150	chr5:95621321-95621357
ATP7A	chrX:77910767-77910816
SLC39A2	chr14:21001574-21001623
DYNC1I1	chr7:95996010-95996059
LAYN	chr11:111560348-111560397
NEK6	chr9:124312548-124312582
TSR2	chrX:54445221-54445270
ANKFY1	chr17:4197435-4197484
OR1F1	chr16:3205128-3205177
SAMD10	chr20:63974230-63974264
GYG1	chr3:148996891-149009311
NOX4	chr11:89326797-89326846
SCHIP1	chr3:159888875-159888909
STK11IP	chr2:219602569-219602747
COL1A1	chr17:50184763-50184812
PRPS1	chrX:107649952-107650001
ESM1	chr5:54978626-54978675
MSX2	chr5:174724652-174724701
WNT7A	chr3:13854551-13854585
CREM	chr10:35207000-35207034
UQCC3	chr11:62671754-62671789
SSPOP	chr7:149801781-149801815
MIXL1	chr1:226225542-226225581
ZNF768	chr16:30524168-30524216
FAM193B	chr5:177538040-177538089
OR2K2	chr9:111327884-111327933
ZCCHC17	chr1:31364384-31364433
CTRC	chr1:15445731-15446605
NVL	chr1:224287915-224287949
XPNPEP1	chr10:109884146-109886292
BIRC5	chr17:78224220-78224269
MAP3K6	chr1:27362913-27362949
TAS2R1	chr5:9629074-9629123
GAL3ST2	chr2:241799068-241799102
DCANP1	chr5:135446681-135446730
CCSER2	chr10:84513804-84513848
BEST2	chr19:12754779-12754910
COQ9	chr16:57460759-57460808
MLKL	chr16:74695434-74695478
MMP9	chr20:46013441-46013485
FRYL	chr4:48570868-48570917
GALT	chr9:34646759-34647110
WDR36	
APLNR	chr11:57236740-57236774
SPN	chr16:29666032-29666069
IRF2BPL	chr14:77026402-77026443
NSMAF	chr8:58601317-58601462
ANG	chr14:20693964-20694013
KLRF1	chr12:9832359-9832408
ST8SIA1	chr12:22201791-22201825
GRIN3A	chr9:101613526-101623362
PIDD1	chr11:800543-800590
NEIL2	chr8:11787220-11787269
ARHGEF33	chr2:38953206-38954382
CIRBP	chr19:1270987-1271023
NFKB1	chr4:102594940-102596145
TOX3	chr16:52438879-52438923
SPATA32	chr17:45255872-45255910
SKA3	chr13:21168236-21168285
HAUS1	chr18:46123309-46123358
BLCAP	chr20:37518820-37518869
FAM53C	chr5:138347611-138347660
SREK1IP1	chr5:64741102-64741151
DDHD1	chr14:53063023-53063072
OR5H1	
RYK	chr3:134211562-134222421
PHYHIP	chr8:22220052-22220087
MCCC1	chr3:183057395-183071020
TRMT11	chr6:125993780-125995973
RAB26	chr16:2153526-2153575
LGALS1	chr22:37679632-37679670
FCHSD2	chr11:72889931-72902577
CALML4	chr15:68205306-68205340
TMEM40	chr3:12735610-12736619
RAMP2	chr17:42762456-42762626
C22orf23	chr22:37944148-37944182
INTS3	chr1:153754719-153757600
SLC25A43	chrX:119406656-119410193
RIOK3	chr18:23477228-23479325
SMG8	chr17:59210190-59210234
PIGN	chr18:62157711-62157760
DYRK2	chr12:67658627-67658668
KAT6B	chr10:75029190-75029239
CTTNBP2NL	chr1:112457075-112457111
CEBPZ	chr2:37228463-37228505
TBK1	chr12:64495560-64495703
STARD5	chr15:81312808-81312856
TNRC6A	chr16:24790535-24790583
TMEM50A	chr1:25361377-25361426
ZBTB4	chr17:7461508-7461557
FOLR1	chr11:72195371-72195405
TMEM244	chr6:129843592-129845804
PCYT1B	chrX:24560061-24560110
FAM163A	chr1:179813829-179813863
APP	chr21:25955639-25955683
CENPQ	chr6:49472838-49480979
IGBP1	chrX:70166149-70166198
UMPS	chr3:124737756-124737795
GRB7	chr17:39744562-39744606
SHFL	chr19:10086979-10087013
ODF4	chr17:8345471-8345710
TRIR	chr19:12730752-12730801
PSKH2	chr8:86064547-86064596
SNRPD1	chr18:21622741-21622783
CAPZA1	chr1:112670530-112670579
ASPSCR1	chr17:81985528-81985566
OR1Q1	chr9:122615316-122615365
PRR15	chr7:29567119-29567168
TCAF1	chr7:143861169-143861218
PTPRA	chr20:2988427-3005057
TMEM121B	chr22:17118384-17118433
MT1X	chr16:56682502-56682544
SLC22A9	chr11:63373925-63373974
NIP7	chr16:69339798-69339847
AVIL	chr12:57799819-57799868
HINFP	chr11:119134701-119134750
ZNF658	chr9:66918549-66918598,chr9:39446658-39446707
OR7E24	
H3C11	chr6:27872298-27872332
OXSR1	chr3:38223862-38223911
CDH5	chr16:66404114-66404163
ABRAXAS1	chr4:83469073-83469122
PECAM1	chr17:64360322-64360361
OR51E2	chr11:4682543-4682592
PEX13	chr2:61031604-61031653
KRTAP5-6	chr11:1697664-1697702
C15orf65	chr15:55408595-55408644
SLC10A2	chr13:103045447-103045496
C12orf60	chr12:14823240-14823289
ELOA2	chr18:47035462-47035496
TRIM32	chr9:116698386-116698435
MUS81	chr11:65863858-65863893
SYTL4	chrX:100675592-100675641
TUBGCP6	chr22:50244602-50244651
FCRL5	chr1:157544860-157544909
STYXL1	chr7:75996531-75996578
RGMA	chr15:93044236-93044285
ISG20	chr15:88655542-88655591
ICAM2	chr17:64005152-64005201
PIGBOS1	chr15:55317617-55317666
ZNF57	chr19:2917309-2917358
OR6C1	chr12:55321489-55321538
IZUMO1R	chr11:94307532-94307573
PAGE5	chrX:55220354-55220388
DSG3	chr18:31466690-31466739
CDC42EP3	chr2:37645962-37645997
MCIDAS	chr5:55219725-55219774
ADAM19	chr5:157494717-157494766
PRDX5	chr11:64321052-64321618
ZNF888	chr19:52907521-52907555,chr19:53381349-53381383
SCRG1	chr4:173391314-173391363
BIVM	chr13:102799179-102799223
H4C9	chr6:27139598-27139637
CDC25A	chr3:48174299-48174335
F12	chr5:177402235-177402276
RAN	chr12:130875644-130875693
PPIP5K2	chr5:103129693-103133491
EGFL8	chr6:32166500-32166534
RIPOR2	chr6:24875708-24875755
KCNH2	chr7:150952458-150952503,chr17:63534233-63534278
NIT1	chr1:161120150-161120194
RTL3	chrX:78657947-78657981
TRA2B	chr3:185923979-185925507
CDC123	chr10:12246230-12249582
YIPF3	chr6:43513087-43513136
ELANE	chr19:853016-853285
TBCD	chr17:82920583-82921514
MIB1	chr18:21798201-21799862
PTPN11	chr12:112482132-112482181
ABCB10	chr1:229542252-229542301
CSPG4	chr15:75674877-75674919
TCEA3	chr1:23397564-23397803
FAM240C	chr2:241897226-241897260
POC1B	chr12:89491948-89491997
GALP	chr19:56183200-56185239
NRN1L	chr16:67885986-67886031
TMEM121	chr14:105529046-105529095
ZNF181	chr19:34740763-34740797
DLGAP3	chr1:34867163-34867551
PLEKHA3	chr2:178490660-178490709
SELENOP	chr5:42808204-42808253
ACD	chr16:67659259-67659416
HHATL	chr3:42699092-42699141
IFT172	chr2:27450015-27450064
RFPL4B	chr6:112349649-112349698
CAPN7	chr3:15230488-15232112,chr3:15230488-15232520
SIX3	chr2:44944622-44944662
PLPPR2	chr19:11359608-11359645
MEIKIN	chr5:131921863-131921912
FAM237A	
PCSK7	chr11:117224073-117224109,chr11:117223304-117224109
KLHDC8B	chr3:49176308-49176357
CACNB4	chr2:151876461-151876510
MINDY3	chr10:15841472-15841521
EXOC4	chr7:133305981-133306030
ARHGEF2	chr1:155947311-155947360
MEX3B	chr15:82042915-82042964
SI	chr3:165065407-165067363
GALNT13	chr2:154301589-154409032,chr2:154396130-154409032
RNF149	chr2:101295034-101295078
FILIP1L	chr3:99848937-99848986
C13orf42	chr13:51084093-51084141
CDC42EP1	chr22:37566737-37566771
SMC5	chr9:70259248-70264337
LRCOL1	chr12:132603204-132603238
ANKRD55	chr5:56100139-56100188
SMIM15	chr5:61159198-61159247
ANGEL2	chr1:213005167-213005216
MR1	chr1:181061774-181061823
FCGR1A	chr1:143882395-143883342,chr1:121094957-121095919,chr1:149790337-149791284,chr1:121093249-121095919
P2RY2	chr11:73235652-73235690
PHKB	chr16:47503024-47503073
ZAP70	chr2:97734649-97734692
COPRS	chr17:31852132-31852181
GPX5	chr6:28534503-28534552
KPTN	chr19:47475215-47475264
FAM110B	chr8:58147796-58147845
CACNA2D3	chr3:54320445-54320494
TNFSF15	chr9:114788593-114788642
C17orf80	chr17:73235552-73235598
NCBP2AS2	chr3:196943038-196943084
PJA2	chr5:109379062-109379108
CAP2	chr6:17551517-17551566
RHOG	chr11:3827852-3827901
HOXB9	chr17:48622802-48622851
XPO4	chr13:20783234-20783283
MAGOH	chr1:53238402-53238449,chr17:10716466-10716513
STEAP4	chr7:88277228-88277277
OSGIN2	chr8:89925296-89925330
TUBB2A	chr6:3153827-3153876
CHRAC1	chr8:140515194-140515240
C1orf116	chr1:207022739-207022773
PRMT1	chr19:49682043-49682212
MYRFL	chr12:69897230-69903676
FANCD2	chr3:10039296-10039345
TULP1	chr6:35503814-35505742
H3-5	chr12:31792236-31792270
MKRN3	chr15:23567301-23567350
TSBP1	chr6:32293675-32293715
ANKRD26	chr10:27013027-27013076
KRTAP7-1	chr21:30829533-30829567
MAP2K1	chr15:66487281-66489252
OTOGL	chr12:80313537-80313583
ALDH8A1	chr6:134917642-134917691
TFAP2A	chr6:10400470-10400519
PRF1	chr10:70597623-70597668
STXBP5L	chr3:121041733-121045435
IL1RL1	chr2:102340698-102340747
ZSCAN31	chr6:28326831-28327408
PIGV	chr1:26794520-26794569
DMRTC1B	chrX:72875284-72875329,chrX:72845501-72845546
IGLON5	chr19:51330619-51330668
SERTAD3	chr19:40441099-40441137
NAT10	chr11:34135250-34136642
ACP3	chr3:132332269-132332303
RP1L1	chr8:10622654-10622693
TPM2	chr9:35684280-35684315
PAK5	chr20:9580694-9580743
RRM1	chr11:4135207-4135255
CEACAM21	chr19:41577290-41577339
ARID1A	chr1:26779071-26779120
EMC9	chr14:24139565-24139612
PRAMEF17	chr1:13392495-13392531
JHY	chr11:122904114-122904163
GALNT7	chr4:173295519-173295805
CXCL8	chr4:73741551-73741585
KRT9	chr17:41567247-41567296
C17orf67	chr17:56792285-56792334
CLDN5	chr22:19523365-19523404
TRIP6	chr7:100870685-100870719
ADCK2	chr7:140674715-140679161
SNRNP70	chr19:49108403-49108441
PLAG1	chr8:56165307-56165356
BLID	chr11:122115838-122115872
N6AMT1	chr21:28876364-28876413
FAM174A	chr5:100535958-100562096
CDCA7L	chr7:21905530-21905579
HLA-DMA	chr6:32950548-32950597
S100A2	chr1:153561417-153561453
AGPAT3	chr21:43985580-43985625
MRPL39	chr21:25601377-25601426
FRRS1L	chr9:109137575-109137624
RNF135	chr17:30999125-30999174
DSPP	chr4:87612657-87612701
RUVBL2	chr19:49007313-49007352
KLHL2	chr4:165313243-165313292
C16orf86	chr16:67668525-67668562
TMEM158	chr3:45225905-45225939
ELAPOR2	chr7:86897533-86897582
SHKBP1	chr19:40580628-40580762
IRF2BP2	chr1:234608503-234608537
DDX28	chr16:68021920-68021967
NFASC	chr1:204968827-204968876
POLR1A	chr2:86033690-86033724
PFN2	chr3:149965518-149965567
ZNF343	chr20:2492718-2492767
CERT1	chr5:75416889-75416923
DKKL1	chr19:49374810-49374846
ZNF521	chr18:25225973-25226022
DVL1	chr1:1335592-1335626
KLF14	chr7:130731102-130731141
ANKUB1	chr3:149780345-149780394
SPRY4	chr5:142314763-142314797
A4GALT	chr22:42693365-42693400
OSTC	chr4:108655577-108655626
ZNF134	chr19:57622193-57622242
SPEG	chr2:219464546-219464588
RGR	chr10:84249000-84252860
AKAIN1	chr18:5144403-5144452
TNFAIP8L3	chr15:51057520-51057569
CHRNB2	chr1:154571469-154571504
RDH5	chr12:55724663-55724710
TPH1	chr11:18033291-18033340
NUDT18	chr8:22107455-22107493
MROH8	chr20:37158937-37158986
CD55	chr1:207336725-207336774
GAL3ST1	chr22:30555000-30555034
NRBP1	chr2:27441759-27441808
FYTTD1	chr3:197776991-197778376
KL	chr13:33061082-33061131
MDFI	chr6:41649738-41649772
CCSER1	chr4:90308291-90308325
MRPL51	chr12:6492267-6492316
ADGRE5	chr19:14402661-14402710
SPSB2	chr12:6872736-6872772
C1orf210	chr1:43282295-43282344
PODXL	chr7:131511398-131511433
VCL	chr10:74119451-74119500
DNAAF6	chrX:107238988-107243198
LMO1	chr11:8224595-8224633
RNASEH1	chr2:3550467-3552182
AMZ1	chr7:2702854-2702888
ZFY	chrY:2979237-2979286
MFN1	chr3:179378807-179385610
PIM3	chr22:49963772-49963821
GPR19	chr12:12662261-12662310
TBATA	chr10:70771432-70772524
ATP6V0A2	chr12:123756854-123756891
SMARCAD1	chr4:94280639-94280688
CES2	chr16:66940527-66940567
SIGLECL1	chr19:51269153-51269202
TAS2R9	chr12:10809297-10809346
RPL39	chrX:119786527-119786576
UTS2B	chr3:191330441-191330475
ZKSCAN3	chr6:28366493-28366542
TLK2	chr7:128577982-128578031,chr17:62522222-62522271
GNG4	chr1:235583748-235583789
PRELID1	chr5:177304734-177304783
NTF3	chr12:5494283-5494332
DEPTOR	chr8:120001569-120001604
C9orf50	chr9:129619592-129619740
AGBL2	chr11:47690437-47690483
TAF1A	chr1:222561423-222561472
KCNK15	chr20:44746064-44746098
FOXC2	chr16:86568649-86568689
MRM3	chr17:783268-783317
OR4N5	
ADCY9	chr16:4114696-4114745
OR4K5	chr14:19921043-19921092
RARRES1	chr3:158704828-158704877
HOMEZ	chr14:23276028-23276077
OR2T35	
PPWD1	chr5:65583149-65583198
C1QB	chr1:22661317-22661361
MUL1	chr1:20499954-20499993
ORC5	chr7:104207885-104207919
ELFN2	chr22:37374903-37374938
GRXCR1	chr4:43030501-43030550
GPR162	chr12:6825604-6825638
DUSP29	chr10:75038051-75043811
ACSS1	chr20:25006882-25006931,chr20:25006882-25012862
RXFP3	chr5:33937196-33937245
OR6Q1	chr11:58031059-58031108
RPL29	chr3:51993725-51993770
CLEC4M	chr19:7768947-7768996
CYP4F22	chr19:15525380-15525429
SLC45A4	chr8:141212485-141212530
PDLIM1	chr10:95238585-95238634
RNF39	chr6:30071820-30073200,chr6:30071686-30073200
DOCK1	chr10:127110348-127125503
ZMIZ2	chr7:44760499-44760542
PCGF5	chr10:91222744-91222781
UIMC1	chr5:176955999-176958105
GPR85	chr7:113084566-113084615
C10orf126	chr10:28873278-28880173
JADE3	chrX:47060874-47060923
CHRNA10	chr11:3665752-3665801
CKAP2	chr13:52461848-52461897
JKAMP	chr14:59495186-59498737
KDM5C	chrX:53216168-53217149
CCDC77	chr12:430675-430712
CLCA4	chr1:86571121-86571165
RBM11	chr21:14226906-14227081,chr21:14226906-14226955
VPS36	chr13:52434848-52436304
TMED8	chr14:77343341-77343375
NR0B1	chrX:30304565-30304611
TMEM179	chr14:104597029-104597078
RANBP3L	chr5:36251350-36251394
ITGB7	chr12:53194329-53195407
TMCC2	chr1:205272393-205272442
THOC3	chr5:175961014-175961061
OR5L1	chr11:55811814-55811863
ZYG11B	chr1:52771065-52771112
ASTN2	chr9:116651666-116651715
RASSF8	chr12:26065308-26065357
SMIM5	chr17:75641313-75641362
TPI1	chr12:6870679-6870728
FGF14	chr13:101868731-101868780
NSMCE1	chr16:27225002-27225051
SLC37A3	chr7:140335372-140335419
NRF1	chr7:129756480-129756529
TSHR	chr14:81108390-81108439
AMY1A	chr1:103660372-103660421,chr1:103621589-103621638,chr1:103575235-103575284,chr1:103691549-103691598,chr1:103754511-103754560
RGL3	chr19:11405191-11405331
ZFAND2B	chr2:219207930-219207967
QSOX1	chr1:180189626-180190433
CUL9	chr6:43196710-43196755
CCDC85A	chr2:56193268-56193302
ADRB1	chr10:114044854-114044891
S100A9	chr1:153358314-153358363
RHOBTB3	chr5:95793079-95793117
TRA2A	chr7:23516485-23521712
SLFN12	chr17:35411892-35420287
SLC6A14	chrX:116437829-116437863
PKNOX2	chr11:125432370-125432419,chr11:125432396-125432445,chr11:125432388-125432437
DPPA4	chr3:109331945-109331994
CIBAR1	chr8:93704964-93705002
SDCBP	chr8:58579783-58580554
ZBTB44	chr11:130238500-130238549
HAX1	chr1:154275444-154275478
MRPL13	chr8:120425331-120432043
UPP1	chr7:48106944-48106993
CEP83	chr12:94378949-94378998
OLFM2	chr19:9854812-9854851
MRAS	chr3:138405342-138405391
SPEM1	chr17:7420628-7420677
FABP12	chr8:81525047-81525096
RTL8C	chrX:135021667-135021701,chrX:135033140-135033174
SLC26A9	chr1:205927213-205927262
DAGLB	chr7:6446055-6446101
C16orf72	chr16:9103208-9103245
LY6G6D	chr6:31715406-31715535
PRSS38	chr1:227817358-227817407
PMVK	chr1:154926400-154926434
CEMP1	chr16:2530664-2530698
ARFIP2	chr11:6478073-6478113
BLOC1S5	chr6:8054305-8054354
NREP	chr5:111730617-111730661
ACAP3	chr1:1294159-1294196
FRMPD2	chr10:48212035-48212083
PATE1	chr11:125748701-125748750
PMPCB	chr7:103309069-103310334
ALDH4A1	chr1:18886482-18889381
PTPRD	chr9:8316442-8316491
SS18L2	chr3:42594756-42594805
SLC26A4	chr7:107661717-107661751
S100A14	chr1:153615308-153615346
RSPH9	chr6:43645175-43645224
ADAMTS7	chr15:78771778-78771812
RSPH4A	chr6:116627717-116627766
C11orf91	chr11:33698459-33698493
SSPN	chr12:26233755-26233804
PRR36	chr19:7869152-7869187
TAZ	chrX:154421101-154421145
ZNF566	chr19:36449885-36449934
KRTAP12-4	chr21:44654257-44654291
MFSD13A	chr10:102472901-102472950
RNF7	chr3:141745358-141745407
THOC2	chrX:123624175-123624573
SNX31	chr8:100612062-100613018
RORB	chr9:74671877-74685487
HUNK	chr21:31995857-31995891
SLC39A3	chr19:2737098-2737132
TMEM51	chr1:15219562-15219611
EPC2	chr2:148783723-148784683
RSPH3	chr6:158977820-158978277
OR56B1	chr11:5736686-5736735
C2CD6	chr2:201574238-201575291
ELP5	chr17:7252806-7252930
H1-10	chr3:129314839-129314878
H4-16	chr12:14770959-14770993
CCDC3	chr10:12897163-12897212
PRDM8	chr4:80197740-80200104
ARHGEF38	chr4:105589431-105613428,chr4:105552957-105613428
TRMT1L	chr1:185150441-185150490
MRS2	chr6:24424774-24424823
C7orf33	chr7:148614247-148614290
SEC14L4	chr22:30489762-30489796
PTPRG	chr3:62157121-62157169
KCTD11	chr17:7352468-7352502
OLAH	chr10:15061738-15061772
OR4Q2	chr14:20002798-20002847
VASP	chr19:45526243-45526292
NUP54	chr4:76130747-76131276
FAM118A	chr22:45340658-45340692
FZD3	chr8:28527181-28527215
ATP8A1	chr4:42581717-42586382
AP5S1	chr20:3824221-3824270
ACAP2	chr3:195333036-195333085
C1orf35	chr1:228100836-228100873
CYP26B1	chr2:72131861-72131910
SSH2	chr17:29677676-29677725
IFT81	chr12:110128120-110128969
KMT5C	chr19:55346296-55346335
FRMD3	chr9:83248284-83248333
TIMM23	chr10:46003223-46003257
TMA16	chr4:163519405-163519446
SFXN4	chr10:119157680-119157729
ZBED9	chr6:28579308-28579357
AKR1B15	chr7:134569461-134569510,chr7:134531956-134532005
TRIM49	chr11:90032471-90032520,chr11:89807161-89807210
FAM205C	chr9:34889509-34889544
HNRNPUL2	chr11:62715292-62715332
FAM20C	chr7:195644-195678
C2CD4D	chr1:151840212-151840250
OPRM1	chr6:154091037-154091086
ZNF474	chr5:122152887-122152936
ZNF311	chr6:28996181-28996230
PIK3R5	chr17:8879972-8880021
NPHS2	chr1:179551141-179551179
MPC2	chr1:167920606-167924515
FRG1	chr4:189940929-189940966
TMEM106C	chr12:47966696-47967220
GTF3C4	chr9:132683626-132683675
MTMR6	chr13:25249371-25249420
CCDC13	chr3:42743053-42745967
CYP2C19	chr10:94820510-94820559
NHLH1	chr1:160371695-160371744
OR14I1	chr1:248682021-248682070
SLC30A9	chr4:42067141-42067190
OR14J1	
NFX1	chr9:33338572-33342777
ZFHX2	chr14:23521657-23521706
SLC46A1	chr17:28404941-28404990
TMEM247	chr2:46480432-46480472
GOLGA4	chr3:37327661-37327705
ROBO2	chr3:77574575-77574624
GPD1L	chr3:32168398-32168447
UBE2QL1	chr5:6492013-6492052
MGARP	chr4:139268685-139268734
NAP1L1	chr12:76053333-76053801
EPHA1	chr7:143395178-143395363
VPS25	chr17:42779042-42779083
KCNC3	chr19:50320673-50320714
BECN2	chr1:241958972-241959021
RHOXF2	chrX:120077249-120077483,chrX:120158820-120159054
DLG4	chr17:7196479-7196528
ASCC1	chr10:72133107-72133156
HEATR1	chr1:236596892-236596941
DCX	chrX:111298600-111298649
PRKAG2	chr7:151565735-151565784
CPT1A	chr11:68760261-68760295
CRYGN	chr7:151430023-151430071
IQCF6	chr3:51778611-51778649
ARHGEF18	chr19:7441699-7441748
KRTAP11-1	chr21:30880864-30880913
B4GALNT1	chr12:57630219-57630253
PML	chr15:73998066-73998103
ETFB	chr19:51347042-51350352
LPCAT3	chr12:6981826-6981875
LARS2	chr3:45500490-45500539
ZMYND15	chr17:4745839-4745873
RIN2	chr20:19974730-19974779
NLRP3	chr1:247419072-247423273
DLST	chr1:75742430-75742479,chr14:74903286-74903335
PHF2	chr9:93659529-93659570
PITPNM3	chr17:6452154-6452198
HRH3	chr20:62216658-62216706
NADSYN1	chr11:71498378-71498412
SLC9A7	chrX:46682451-46682485
MRPS18B	chr6:30626122-30626171
DCTN3	chr9:34617931-34617967
AKIRIN1	chr1:39004604-39004653
BTBD8	chr1:92141119-92141168
SLC6A20	chr3:45780055-45782086
CLK3	chr15:74628969-74629005
VSIG10L2	chr11:125955108-125955142
LUC7L	chr16:199076-199125
CDH16	chr16:66909361-66910003
PEX26	chr22:18088392-18088441
CUL3	chr2:224497808-224500370
PTK6	chr20:63534204-63534238
ZNF285	chr19:44385976-44386025
EFR3A	chr8:131976134-131977082
KIF22	chr16:29798415-29798449
PAPLN	chr14:73246174-73250021
CCDC43	chr17:44677896-44677945
ANKRD13C	chr1:70300837-70300886
PHKA1	chrX:72602202-72602251
TSR3	chr16:1350164-1350213
THBD	chr20:23048334-23048368
MZF1	chr19:58563122-58563159
RNF183	chr9:113297627-113297676
ANAPC16	chr10:72233016-72233050
CSNK1G2	chr19:1981239-1981288
POLR2A	chr17:7508450-7508961
ATP2B3	chrX:153548721-153548770
BTF3L4	chr1:52087361-52087410
POTEA	chr8:43297025-43297074
PRKCA	chr17:66688302-66688351
LTN1	chr21:28971358-28971407
USF2	chr19:35278762-35278952
MAEA	chr4:1338552-1338587
OTX1	chr2:63055998-63056032
LNX2	chr13:27546501-27546550
GHRHR	chr7:30971160-30971209
CDON	chr11:125958900-125958949
TMEM255A	chrX:120260368-120260417
EPHB6	chr7:142869088-142869122
NONO	chrX:71300932-71300981
KRTAP6-3	chr21:30592875-30592924
SOX14	chr3:137765062-137765096
TMEM45A	chr3:100558422-100558458
MAP3K4	chr6:161049346-161049395
KDR	chr4:55110490-55110539
SLC35E2A	chr1:1732359-1732408
KRT27	chr17:40777050-40777099
TSPAN13	chr7:16777804-16777848
ZNF432	chr19:52046951-52047000
KRTAP6-2	chr21:30598800-30598839
ZNF22	chr10:45003456-45003505
RNF2	chr1:185098265-185098314
TGM5	chr15:43232734-43232783
VSIG10	chr12:118066266-118066315
PACC1	chr1:212365106-212365155
COL10A1	chr6:116125404-116125453
AGAP3	chr7:151117678-151117727
SYCP1	chr1:114855487-114855535
KCTD5	chr16:2707435-2707484
DHPS	chr19:12680170-12680219
ZNF721	chr4:442077-442126,chr4:443673-443722,chr4:443001-443050
ARMC7	chr17:75110475-75110524
CTHRC1	chr8:103375891-103375940
HGH1	chr8:144140543-144140587
P2RY10	chrX:78961182-78961231
MB	chr22:35607206-35607255
KDM2B	chr12:121430096-121430145
ATP6V1C2	chr2:10782259-10782293
FCGR2B	chr1:161677492-161677529
CCDC112	chr5:115275384-115275429
OAS3	chr12:112971603-112971652
ERCC5	chr13:102862387-102862436
POLR3C	chr1:145828797-145828836
CAPN10	chr2:240598378-240598665
ACP6	chr1:147648303-147648352
